iCE40-LP4K-CM81
E6,2,OUTPUT,CDONE
H8,SPI,POWER,VCC_SPI
,,,
iCE40-LP4K-CM121
pin,bank,type,name
B1,3,IO,IOL_2A
B2,3,IO,IOL_2B
C4,3,IO,IOL_4A
C3,3,IO,IOL_4B
C2,3,IO,IOL_5A
C1,3,IO,IOL_5B
E1,3,IO,IOL_8A
D1,3,IO,IOL_8B
D2,3,IO,IOL_9A
D3,3,IO,IOL_9B
E2,3,IO,IOL_10A
E3,3,IO,IOL_10B
F1,3,IO,IOL_12A
F2,3,IO,IOL_12B
F4,3,IO,IOL_13A
F3,3,IO,IOL_13B_GBIN7
G1,3,IO,IOL_14A_GBIN6
G2,3,IO,IOL_14B
G3,3,IO,IOL_17A
H3,3,IO,IOL_17B
H1,3,IO,IOL_18A
H2,3,IO,IOL_18B
J1,3,IO,IOL_23A
K1,3,IO,IOL_23B
K2,3,IO,IOL_25A
J2,3,IO,IOL_25B
L1,2,IO,IOB_56
J3,2,IO,IOB_57
L2,2,IO,IOB_61
K3,2,IO,IOB_63
J4,2,IO,IOB_64
L3,2,IO,IOB_71
L4,2,IO,IOB_72
K4,2,IO,IOB_73
J5,2,IO,IOB_78
K5,2,IO,IOB_79
L5,2,IO,IOB_81_GBIN5
K6,2,IO,IOB_82_GBIN4
L6,,POWER,GNDPLL0
J6,,POWER,VCCPLL0
J7,2,IO,IOB_86
H7,2,IO,IOB_87
K7,2,IO,IOB_89
J8,2,IO,IOB_91
L7,2,IO,IOB_94
L8,2,IO,IOB_103_CBSEL0
H9,2,IO,IOB_104_CBSEL1
K9,SPI,IO,IOB_105_SDO
J9,SPI,IO,IOB_106_SDI
L10,SPI,IO,IOB_107_SCK
K10,SPI,IO,IOB_108_SS
J11,1,IO,IOR_114
K11,1,IO,IOR_115
H10,1,IO,IOR_116
J10,1,IO,IOR_117
G8,1,IO,IOR_118
H11,1,IO,IOR_119
G10,1,IO,IOR_120
G9,1,IO,IOR_128
G11,1,IO,IOR_129
F10,1,IO,IOR_136
F9,1,IO,IOR_137
F11,1,IO,IOR_140_GBIN3
E10,1,IO,IOR_141_GBIN2
E9,1,IO,IOR_144
E8,1,IO,IOR_146
D9,1,IO,IOR_147
E11,1,IO,IOR_148
D11,1,IO,IOR_152
D10,1,IO,IOR_154
C11,1,IO,IOR_160
B11,1,IO,IOR_161
A11,0,IO,IOT_168
A10,0,IO,IOT_170
C9,0,IO,IOT_172
B9,0,IO,IOT_174
B8,0,IO,IOT_177
A9,0,IO,IOT_178
C8,0,IO,IOT_179
D7,0,IO,IOT_181
A8,0,IO,IOT_190
C7,0,IO,IOT_191
A7,0,IO,IOT_192
C6,,POWER,VCCPLL1
C5,,POWER,GNDPLL1
B7,0,IO,IOT_197_GBIN1
B6,0,IO,IOT_198_GBIN0
A6,0,IO,IOT_206
A5,0,IO,IOT_207
B5,0,IO,IOT_208
A4,0,IO,IOT_211
D5,0,IO,IOT_212
E5,,POWER,GND
E6,,POWER,GND
B4,0,IO,IOT_219
E7,,POWER,GND
B3,0,IO,IOT_221
A2,0,IO,IOT_222
F5,,POWER,GND
A3,0,IO,IOT_223
F6,,POWER,GND
F7,,POWER,GND
G5,,POWER,GND
G6,,POWER,GND
A1,0,IO,IOT_225
G7,,POWER,GND
H5,,POWER,GND
D4,,POWER,VCC
D8,,POWER,VCC
H4,,POWER,VCC
H8,,POWER,VCC
D6,0,POWER,VCCIO_0
F8,1,POWER,VCCIO_1
H6,2,POWER,VCCIO_2
E4,3,POWER,VCCIO_3
G4,3,POWER,VCCIO_3
B10,,POWER,VPP_FAST
C10,,POWER,VPP_2V5
L9,2,INPUT,CRESET_B
K8,2,OUTPUT,CDONE
L11,SPI,POWER,VCC_SPI
,,,
iCE40-LP4K-CM225
pin,bank,type,name
C2,3,IO,IOL_1A
B1,3,IO,IOL_1B
E4,3,IO,IOL_2A
D4,3,IO,IOL_2B
E3,3,IO,IOL_3A
C1,3,IO,IOL_3B
E5,3,IO,IOL_4A
D3,3,IO,IOL_4B
E6,3,IO,IOL_5A
D1,3,IO,IOL_5B
D2,3,IO,IOL_6A
E2,3,IO,IOL_6B
F5,3,IO,IOL_8A
F4,3,IO,IOL_8B
F3,3,IO,IOL_9A
F2,3,IO,IOL_9B
G2,3,IO,IOL_10A
F1,3,IO,IOL_10B
G3,3,IO,IOL_11A
G1,3,IO,IOL_11B
G5,3,IO,IOL_12A
H2,3,IO,IOL_12B
H6,3,IO,IOL_13A
G4,3,IO,IOL_13B_GBIN7
H5,3,IO,IOL_14A_GBIN6
H1,3,IO,IOL_14B
H3,3,IO,IOL_15A
J3,3,IO,IOL_15B
H4,3,IO,IOL_16A
J1,3,IO,IOL_16B
J5,3,IO,IOL_17A
J2,3,IO,IOL_17B
J4,3,IO,IOL_18A
K1,3,IO,IOL_18B
K3,3,IO,IOL_20A
L1,3,IO,IOL_20B
L3,3,IO,IOL_22A
M1,3,IO,IOL_22B
K5,3,IO,IOL_23A
M2,3,IO,IOL_23B
N2,3,IO,IOL_24A
M3,3,IO,IOL_24B
P1,3,IO,IOL_25A
K4,3,IO,IOL_25B
M4,3,IO,IOL_26A
L4,3,IO,IOL_26B
N3,2,IO,IOB_52
P2,2,IO,IOB_53
N4,2,IO,IOB_54
R1,2,IO,IOB_55
L5,2,IO,IOB_56
R2,2,IO,IOB_57
M5,2,IO,IOB_60
R3,2,IO,IOB_61
L6,2,IO,IOB_62
P4,2,IO,IOB_63
M6,2,IO,IOB_64
R4,2,IO,IOB_65
N5,2,IO,IOB_67
P5,2,IO,IOB_69
R5,2,IO,IOB_71
L7,2,IO,IOB_72
N6,2,IO,IOB_73
M7,2,IO,IOB_75
P6,2,IO,IOB_77
M8,2,IO,IOB_78
R6,2,IO,IOB_79
N7,2,IO,IOB_81_GBIN5
L9,2,IO,IOB_82_GBIN4
P7,2,IO,IOB_83
N8,,POWER,GNDPLL0
L8,,POWER,VCCPLL0
P8,2,IO,IOB_84
M9,2,IO,IOB_85
N9,2,IO,IOB_86
K9,2,IO,IOB_87
R9,2,IO,IOB_88
L10,2,IO,IOB_89
P9,2,IO,IOB_90
N10,2,IO,IOB_91
P10,2,IO,IOB_92
R10,2,IO,IOB_94
P11,2,IO,IOB_96
R11,2,IO,IOB_98
P13,2,IO,IOB_100
R12,2,IO,IOB_102
K11,2,IO,IOB_103_CBSEL0
P12,2,IO,IOB_104_CBSEL1
M11,SPI,IO,IOB_105_SDO
L11,SPI,IO,IOB_106_SDI
N12,SPI,IO,IOB_107_SCK
M12,SPI,IO,IOB_108_SS
R15,1,IO,IOR_109
P15,1,IO,IOR_110
R14,1,IO,IOR_111
P14,1,IO,IOR_112
M15,1,IO,IOR_113
L12,1,IO,IOR_114
M13,1,IO,IOR_115
K12,1,IO,IOR_116
K13,1,IO,IOR_117
J10,1,IO,IOR_118
L13,1,IO,IOR_119
J12,1,IO,IOR_120
L14,1,IO,IOR_121
M14,1,IO,IOR_123
K15,1,IO,IOR_125
J11,1,IO,IOR_128
J13,1,IO,IOR_129
K14,1,IO,IOR_131
J15,1,IO,IOR_133
J14,1,IO,IOR_135
H11,1,IO,IOR_136
H14,1,IO,IOR_137
H13,1,IO,IOR_138
H12,1,IO,IOR_140_GBIN3
G13,1,IO,IOR_141_GBIN2
G15,1,IO,IOR_143
G11,1,IO,IOR_144
G14,1,IO,IOR_145
G10,1,IO,IOR_146
F14,1,IO,IOR_147
G12,1,IO,IOR_148
F15,1,IO,IOR_149
F13,1,IO,IOR_151
F12,1,IO,IOR_152
E14,1,IO,IOR_153
F11,1,IO,IOR_154
D14,1,IO,IOR_155
D15,1,IO,IOR_159
D13,1,IO,IOR_160
E13,1,IO,IOR_161
C14,1,IO,IOR_165
B15,1,IO,IOR_167
B14,0,IO,IOT_168
A15,0,IO,IOT_169
C12,0,IO,IOT_170
C13,0,IO,IOT_171
E11,0,IO,IOT_172
D11,0,IO,IOT_174
B13,0,IO,IOT_176
E10,0,IO,IOT_177
D9,0,IO,IOT_178
E9,0,IO,IOT_179
B12,0,IO,IOT_180
D10,0,IO,IOT_181
C11,0,IO,IOT_182
A11,0,IO,IOT_184
B11,0,IO,IOT_185
B10,0,IO,IOT_187
A10,0,IO,IOT_189
F9,0,IO,IOT_190
C10,0,IO,IOT_191
B8,0,IO,IOT_192
C8,0,IO,IOT_193
A9,0,IO,IOT_194
B9,0,IO,IOT_195
E8,,POWER,VCCPLL1
E7,,POWER,GNDPLL1
A8,0,IO,IOT_196
C9,0,IO,IOT_197_GBIN1
D8,0,IO,IOT_198_GBIN0
B7,0,IO,IOT_201
C6,0,IO,IOT_203
A7,0,IO,IOT_205
C7,0,IO,IOT_206
A6,0,IO,IOT_207
D7,0,IO,IOT_208
B6,0,IO,IOT_209
D6,0,IO,IOT_211
F7,0,IO,IOT_212
B5,0,IO,IOT_214
A5,0,IO,IOT_216
A12,,POWER,GND
B4,0,IO,IOT_218
A4,,POWER,GND
C5,0,IO,IOT_219
B3,0,IO,IOT_220
E15,,POWER,GND
D5,0,IO,IOT_221
G7,,POWER,GND
A2,0,IO,IOT_222
G8,,POWER,GND
C4,0,IO,IOT_223
G9,,POWER,GND
H7,,POWER,GND
H8,,POWER,GND
B2,0,IO,IOT_224
H9,,POWER,GND
C3,0,IO,IOT_225
J7,,POWER,GND
A1,0,IO,IOT_226
J8,,POWER,GND
J9,,POWER,GND
K2,,POWER,GND
K7,,POWER,GND
L15,,POWER,GND
R7,,POWER,GND
A14,,POWER,VCC
F10,,POWER,VCC
F6,,POWER,VCC
H15,,POWER,VCC
K10,,POWER,VCC
K6,,POWER,VCC
L2,,POWER,VCC
R8,,POWER,VCC
A13,0,POWER,VCCIO_0
A3,0,POWER,VCCIO_0
F8,0,POWER,VCCIO_0
C15,1,POWER,VCCIO_1
H10,1,POWER,VCCIO_1
N15,1,POWER,VCCIO_1
K8,2,POWER,VCCIO_2
P3,2,POWER,VCCIO_2
R13,2,POWER,VCCIO_2
E1,3,POWER,VCCIO_3
G6,3,POWER,VCCIO_3
J6,3,POWER,VCCIO_3
N1,3,POWER,VCCIO_3
D12,,POWER,VPP_FAST
E12,,POWER,VPP_2V5
N11,2,INPUT,CRESET_B
M10,2,OUTPUT,CDONE
N14,,NC,NC
N13,SPI,POWER,VCC_SPI
,,,
